Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon
GCA_002188765.1_ASM218876v1_genomic	NA	NA	1.4951099999999998e-05	grey	7.838579999999999e-05	82.0	I-3517	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521432	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	0.9999999999999999	-9.99866855976916e-13	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
NODE82	100.0	85.0	2.5806e-06	black	6.373009999999998e-05	86.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181108	5.509421404720698e-08	0.PE	0.9999999938857078	1.3480591135227e-07	0.PE4a	0.9999994147120375	1.005520188020332e-05	Russia	0.9999246454938998	0.0008180739797932767	64.6863136	97.7453061	Altai Republic	0.9999917599415625	0.00012736281961856462	50.7114101	86.8572186
NODE83	41.0	58.3	9.384e-07	black	6.466849999999998e-05	83.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975225112	5.500091917642837e-08	0.PE	0.9999999938970627	1.3456824205250736e-07	0.PE4a	0.9999999773230519	5.022768605103981e-07	Russia	0.999587672055798	0.004710951892586073	64.6863136	97.7453061	Altai Republic	0.9996893703486759	0.0042846414216360885	50.7114101	86.8572186
GCA_001972475.1_ASM197247v1_genomic	NA	NA	1.11327e-05	grey	7.580119999999997e-05	83.0	I-3447	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521429	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
GCA_002188755.1_ASM218875v1_genomic	NA	NA	7.5581e-06	grey	7.222659999999997e-05	84.0	SCPM-O-DNA-10	1977	-44	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN05521435	KEEP: Assembly Modern No Location	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	0.8936921471175961	0.7094342511377455	64.6863136	97.7453061	Altai Republic	0.8449378347506404	1.1642140049532128	50.7114101	86.8572186
NODE84	21.0	20.6	2.3500000000000002e-08	black	6.375359999999999e-05	88.5625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181068	5.5094296745041166e-08	0.PE	0.9999999938856969	1.3480613901575754e-07	0.PE4a	0.9999999772826136	5.031312283351632e-07	Russia	0.9999944765200548	8.096283733088924e-05	64.6863136	97.7453061	Altai Republic	0.9999988352992988	2.254306379050357e-05	50.7114101	86.8572186
NODE85	15.0	2.99	2.3500000000000002e-08	black	6.377709999999999e-05	86.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181146	5.5094131144822195e-08	0.PE	0.9999999938857187	1.3480568271322872e-07	0.PE4a	0.999999977857962	4.912369616275348e-07	Russia	0.9996210244606399	0.004403232866754128	64.6863136	97.7453061	Altai Republic	0.9996925450008864	0.004245160549445894	50.7114101	86.8572186
NODE86	22.0	90.8	2.3500000000000002e-08	black	6.380060000000001e-05	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997522511	5.5000919328378826e-08	0.PE	0.9999999938970627	1.3456824183583593e-07	0.PE4a	0.9999999778977428	4.903949932899696e-07	Russia	0.8937217316492895	0.7092997450624693	64.6863136	97.7453061	Altai Republic	0.8449405125377941	1.1641970071561698	50.7114101	86.8572186
GCA_000182545.1_ASM18254v1_genomic	NA	NA	2.346e-07	grey	6.403519999999999e-05	85.0	Pestoides A	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN02403944	KEEP: Assembly Modern No Location Cui 2013 Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	0.7993403667568362	1.2034766570655886	64.6863136	97.7453061	Altai Republic	0.7143628536060965	1.9481819865961587	50.7114101	86.8572186
GCA_000834925.1_ASM83492v1_genomic	NA	NA	2.346e-07	grey	6.403519999999999e-05	86.0	Pestoides B	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN03218157	KEEP: Assembly Modern No Location	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	0.7993403667568362	1.2034766570655886	64.6863136	97.7453061	Altai Republic	0.7143628536060965	1.9481819865961587	50.7114101	86.8572186
NODE87	50.0	1.4	2.3500000000000002e-08	black	6.380060000000001e-05	87.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997522511	5.5000919328378826e-08	0.PE	0.9999999938970627	1.3456824183583593e-07	0.PE4a	0.9999999778977428	4.903949932899696e-07	Russia	0.9999957453496734	6.422704094578369e-05	64.6863136	97.7453061	Altai Republic	0.9999988769287123	2.179712066426993e-05	50.7114101	86.8572186
GCA_001295115.1_ASM129511v1_genomic	NA	NA	2.346e-07	grey	6.403519999999999e-05	87.0	A-513	1961	-60	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN03861486	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
GCA_003085895.1_ASM308589v1_genomic	NA	NA	2.104e-07	grey	6.401100000000001e-05	88.0	I-2998	1982	-39	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150068	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
NODE88	24.0	90.8	4.9900000000000003e-08	black	6.380349999999998e-05	90.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181127	5.5094172452808744e-08	0.PE	0.9999999938857134	1.3480579665060312e-07	0.PE4a	0.9999999778579441	4.912373316357711e-07	Russia	0.9999978584009042	3.371198183881482e-05	64.6863136	97.7453061	Altai Republic	0.9999994808258402	1.0476174244795915e-05	50.7114101	86.8572186
NODE89	42.0	41.5	9.086e-07	black	6.471209999999998e-05	89.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975225111	5.5000919252325776e-08	0.PE	0.9999999938970626	1.3456824205491555e-07	0.PE4a	0.9999999778977429	4.903949934941663e-07	Russia	0.9999979188298099	3.285091741056813e-05	64.6863136	97.7453061	Altai Republic	0.9999994841800078	1.0411905012807031e-05	50.7114101	86.8572186
GCA_002173795.1_ASM217379v1_genomic	NA	NA	1.0679300000000001e-05	grey	7.539139999999997e-05	89.0	I-3515	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521430	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
GCA_002173805.1_ASM217380v1_genomic	NA	NA	1.63861e-05	grey	8.109819999999998e-05	90.0	I-3446	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521428	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
NODE90	72.0	44.6	5.548e-07	black	6.435829999999998e-05	91.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520314	5.504750531701764e-08	0.PE	0.9999999938913937	1.3468690765533925e-07	0.PE4a	0.9999999778781553	4.908097026118115e-07	Russia	0.9999979023471108	3.308618785283787e-05	64.6863136	97.7453061	Altai Republic	0.9999994831529254	1.0431594767877682e-05	50.7114101	86.8572186
GCA_002188775.1_ASM218877v1_genomic	NA	NA	8.1757e-06	grey	7.253399999999998e-05	91.0	I-3519	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521434	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	0.9999999999999999	-9.99866855976916e-13	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Altai Republic	0.9999999999999999	-9.99866855976916e-13	50.7114101	86.8572186
NODE91	99.0	57.9	1.6422e-06	black	6.600049999999997e-05	92.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975225131	5.500087782975858e-08	0.PE	0.9999999938970683	1.3456812777313427e-07	0.PE4a	0.9999999778977608	4.903946115080218e-07	Russia	0.9999979192094333	3.284555678622344e-05	64.6863136	97.7453061	Altai Republic	0.9999994841846677	1.0411815799217726e-05	50.7114101	86.8572186
GCA_001972515.1_ASM197251v1_genomic	NA	NA	8.5e-06	grey	7.450049999999998e-05	92.0	I-3443	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521427	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
GCA_002173815.1_ASM217381v1_genomic	NA	NA	1.01922e-05	grey	7.619269999999997e-05	93.0	I-3442	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521426	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186
NODE92	100.0	87.0	2.1274e-06	black	3.66668e-05	129.7923121040576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181065	5.5094303482294384e-08	0.PE	0.9988746182896979	0.008801645660508346	0.PE5	0.494416646679019	1.7278556160062417	China	0.6758704433379299	0.8662568812598113	35.000074	104.999927	Xinjiang	0.41421053470007674	1.4165355415417997	42.4804953	85.4633464
NODE93	100.0	99.9	2.5984600000000002e-05	red	6.265140000000001e-05	97.828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181088	5.5094255401769924e-08	0.PE	0.9999987271923615	1.8648352980730957e-05	0.PE5	0.9995101267603019	0.005222642938764037	Mongolia	0.9959672866885773	0.028430393131154336	46.8250388	103.8499736	Bayan-Ölgii	0.4555319822441229	1.7409226441636283	48.5470083	89.8549358
NODE94	100.0	99.9	4.021600000000001e-06	red	6.667299999999999e-05	94.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520312	5.5047546807854264e-08	0.PE	0.9999999924681269	1.631567431165575e-07	0.PE5	0.9999995033053982	8.770629670127355e-06	Mongolia	0.999980857192749	0.00023724266519482745	46.8250388	103.8499736	Govi-Altai	0.49863492992312547	1.7134159489173009	45.3463139	95.9325806
GCA_006546725.1_ASM654672v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.66965e-05	94.0	I-3196	1986	-35	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Ulegeica	0.PE	0.PE5	SAMN12138635	KEEP: Assembly Modern	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Govi-Altai	1.0	-1.000088900581841e-12	45.3463139	95.9325806
NODE95	100.0	99.9	1.173e-06	red	6.784599999999999e-05	95.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520314	5.504750528201882e-08	0.PE	0.9999999938897951	1.3471949601980993e-07	0.PE5	0.9999999783380045	4.808911914254608e-07	Mongolia	0.9999995509212009	8.048197412134936e-06	46.8250388	103.8499736	Övörkhangai	0.3729110548930585	1.587711878360727	45.8297039	102.7237769
GCA_006517425.1_ASM651742v1_genomic	NA	NA	2.346e-07	grey	6.808059999999999e-05	95.0	I-3068	1982	-39	Mongolia	Övörkhangai	46.8250388	103.8499736	45.8297039	102.7237769	Ulegeica	0.PE	0.PE5	SAMN12131171	KEEP: Assembly Modern	0.0	0	0.9999999999999999	-9.99866855976916e-13	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	0.9999999999999999	-9.99866855976916e-13	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Övörkhangai	1.0	-1.000088900581841e-12	45.8297039	102.7237769
NODE96	100.0	99.9	7.037999999999999e-07	red	6.854979999999999e-05	96.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975203159	5.504746397220567e-08	0.PE	0.9999999938913974	1.3468683006751018e-07	0.PE5	0.9999999788004693	4.7128335946913595e-07	Mongolia	0.9999996394145373	6.66429194358002e-06	46.8250388	103.8499736	Ömnögovi	0.9946181562375207	0.04401578548598507	43.282363	104.1133864
GCA_002981995.1_ASM298199v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.857329999999999e-05	96.0	I-2457	1973	-48	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625969	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Ömnögovi	1.0	-1.000088900581841e-12	43.282363	104.1133864
NODE97	100.0	99.7	4.692e-07	red	6.901899999999997e-05	97.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975225131	5.500087779475821e-08	0.PE	0.9999999938970683	1.3456812770398976e-07	0.PE5	0.9999999788192186	4.7088571225572514e-07	Mongolia	0.9999996409953892	6.638274481162689e-06	46.8250388	103.8499736	Ömnögovi	0.9935099553939977	0.04621323892044518	43.282363	104.1133864
GCA_000950945.1_ASM95094v1_genomic	NA	NA	3.3081e-06	grey	7.232709999999998e-05	97.0	I-3189	1986	-35	Mongolia	Omnogovi	46.8250388	103.8499736	49.10457325	91.56421013087612	Ulegeica	0.PE	0.PE5	SAMN03256423	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Omnogovi	1.0	-1.000088900581841e-12	49.10457325	91.56421013087612
GCA_002981915.1_ASM298191v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.904249999999999e-05	98.0	I-3190	1986	-35	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625966	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Ömnögovi	1.0	-1.000088900581841e-12	43.282363	104.1133864
NODE98	100.0	99.5	1.4075999999999999e-06	red	6.405899999999999e-05	100.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181129	5.509417234185377e-08	0.PE	0.9999999924608557	1.633058527002789e-07	0.PE5	0.9999995028246369	8.778588722861288e-06	Mongolia	0.9999807675452641	0.00023824824884268958	46.8250388	103.8499736	Bayan-Ölgii	0.9952920272637766	0.040301645198340084	48.5470083	89.8549358
NODE99	100.0	98.8	9.384e-07	red	6.499739999999999e-05	99.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975225111	5.5000919252325836e-08	0.PE	0.9999999938954645	1.3460083187171522e-07	0.PE5	0.9999999783563014	4.805033867469944e-07	Mongolia	0.9999995520775793	8.02924603785458e-06	46.8250388	103.8499736	Bayan-Ölgii	0.9941279560672526	0.04286177393232712	48.5470083	89.8549358
GCA_003122795.1_Y.pestis_I-2422_genomic	NA	NA	4.692e-07	grey	6.546659999999999e-05	99.0	I-2422	1974	-47	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08866751	KEEP: Assembly Modern Kislichkina 2015 Kutyrev 2018 Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358
GCA_006546665.1_ASM654666v1_genomic	NA	NA	2.346e-07	grey	6.523199999999999e-05	100.0	I-3193	1987	-34	Mongolia	Khovd	46.8250388	103.8499736	48.0552065	91.26731219782693	Ulegeica	0.PE	0.PE5	SAMN12138633	KEEP: Assembly Modern	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Khovd	1.0	-1.000088900581841e-12	48.0552065	91.26731219782693
NODE100	100.0	98.9	1.173e-06	red	6.523199999999999e-05	101.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520312	5.5047546737758264e-08	0.PE	0.9999999938897878	1.347196468525106e-07	0.PE5	0.9999999783375358	4.809009006869246e-07	Mongolia	0.9999995504900498	8.054837854171872e-06	46.8250388	103.8499736	Bayan-Ölgii	0.9999879666693606	0.00017870545343421328	48.5470083	89.8549358
GCA_006546745.1_ASM654674v1_genomic	NA	NA	9.384e-07	grey	6.617039999999999e-05	101.0	I-3269	1990	-31	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN12138636	KEEP: Assembly Modern	0.0	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	0.9999999999999999	-9.99866855976916e-13	48.5470083	89.8549358
NODE101	100.0	100.0	1.4075999999999999e-06	red	6.663959999999997e-05	102.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520314	5.5047505281956564e-08	0.PE	0.9999999938913917	1.3468694438267943e-07	0.PE5	0.9999999788004532	4.712837054874078e-07	Mongolia	0.9999996394078323	6.664399601339081e-06	46.8250388	103.8499736	Bayan-Ölgii	0.9999994632072896	1.0738113947293524e-05	48.5470083	89.8549358
GCA_002981925.1_ASM298192v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.666309999999999e-05	102.0	I-2236	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625967	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	0	0.9999999999999999	-9.99866855976916e-13	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358
NODE102	26.0	0.0	2.3500000000000002e-08	black	6.666309999999999e-05	103.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975203159	5.504746397220562e-08	0.PE	0.9999999938913993	1.3468679342101705e-07	0.PE5	0.9999999788009208	4.7127396164906206e-07	Mongolia	0.9999996398384264	6.657589149559398e-06	46.8250388	103.8499736	Bayan-Ölgii	0.9999994915465173	1.0223571446809624e-05	48.5470083	89.8549358
GCA_002981955.1_ASM298195v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.668659999999999e-05	103.0	I-2238	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625965	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358
NODE103	36.0	0.0	2.3500000000000002e-08	black	6.668659999999999e-05	104.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975225131	5.500087779475821e-08	0.PE	0.9999999938970684	1.3456812755398708e-07	0.PE5	0.9999999788192191	4.7088570306371295e-07	Mongolia	0.9999996409974272	6.638242300425167e-06	46.8250388	103.8499736	Bayan-Ölgii	0.9999994926438156	1.020276708967886e-05	48.5470083	89.8549358
GCA_001295025.1_ASM129502v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.67101e-05	104.0	I-2239	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN03861510	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358
GCA_002981895.1_ASM298189v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.67101e-05	105.0	I-2231	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625964	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358
NODE104	100.0	99.3	9.927999999999999e-06	red	4.65948e-05	161.75649920811526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975177581	5.510169022521128e-08	0.ANT	0.9988755632805443	0.008796176184790831	0.ANT1	0.47999024945182356	1.6513455570009243	China	0.9915508650707183	0.05784775592318723	35.000074	104.999927	Xinjiang	0.9934350908103888	0.05071536838835234	42.4804953	85.4633464
NODE105	100.0	99.8	2.6766000000000003e-06	red	4.9271400000000004e-05	110.93215166032314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.9999999975181105	5.509422043379325e-08	0.ANT	0.9999987289724965	1.8628857644586302e-05	0.ANT1	0.9994392957064046	0.005774602292978292	China	0.9999231497699004	0.0008765304160806244	35.000074	104.999927	Xinjiang	0.9999768948006411	0.0003113670343604348	42.4804953	85.4633464
NODE106	100.0	99.9	9.7963e-06	red	5.9067700000000004e-05	106.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520312	5.504754677842836e-08	0.ANT	0.9999999921286329	1.7079958001597507e-07	0.ANT1	0.9999993690554845	1.0836597170436814e-05	China	0.9999974794270529	3.942903814028018e-05	35.000074	104.999927	Xinjiang	0.9999992336131313	1.4941882721114238e-05	42.4804953	85.4633464
GCA_000323665.1_ASM32366v1_genomic	NA	NA	2.346e-07	grey	5.93023e-05	106.0	945	1994	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	0	1.0	-1.000088900581841e-12	0.ANT	1.0	-1.000088900581841e-12	0.ANT1	0.9999999999999999	-9.99866855976916e-13	China	1.0	-1.000088900581841e-12	35.000074	104.999927	Xinjiang	0.9999999999999999	-9.99866855976916e-13	42.4804953	85.4633464
NODE107	100.0	100.0	4.395e-06	red	6.346269999999999e-05	107.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.999999997520314	5.5047505316960366e-08	0.ANT	0.9999999935466584	1.42432645347638e-07	0.ANT1	0.9999999747565831	5.56419730146685e-07	China	0.999998176202796	2.968632290981181e-05	35.000074	104.999927	Xinjiang	0.9999993109290893	1.3622626313071605e-05	42.4804953	85.4633464
