ID	LENGTH	ALIGNED	UNALIGNED	VARIANT	HET	MASKED	LOWCOV
GCA_002993145.1_ASM299314v1_genomic	4829855	4309167	88756	148	767	396715	34450
GCA_003074155.1_ASM307415v1_genomic	4829855	4371680	22439	37	366	396715	38655
GCA_003074175.1_ASM307417v1_genomic	4829855	4323759	51643	87	979	396715	56759
GCA_003074195.1_ASM307419v1_genomic	4829855	4361829	27222	37	338	396715	43751
GCA_003074215.1_ASM307421v1_genomic	4829855	4377234	21216	37	371	396715	34319
GCA_003074235.1_ASM307423v1_genomic	4829855	4267550	120502	49	394	396715	44694
GCA_003074255.1_ASM307425v1_genomic	4829855	4371218	22380	37	334	396715	39208
GCA_003074275.1_ASM307427v1_genomic	4829855	4175350	150274	66	475	396715	107041
GCA_003074295.1_ASM307429v1_genomic	4829855	4336438	36940	52	689	396715	59073
GCA_003074315.1_ASM307431v1_genomic	4829855	4360045	13627	34	330	396715	59138
GCA_003074335.1_ASM307433v1_genomic	4829855	4359334	37735	53	619	396715	35452
GCA_003074355.1_ASM307435v1_genomic	4829855	4352375	37583	53	609	396715	42573
GCA_003074375.1_ASM307437v1_genomic	4829855	4359893	36735	55	581	396715	35931
GCA_003074395.1_ASM307439v1_genomic	4829855	4297085	88872	143	657	396715	46526
GCA_003074415.1_ASM307441v1_genomic	4829855	4305060	88278	142	658	396715	39144
GCA_003074435.1_ASM307443v1_genomic	4829855	4304843	88182	143	717	396715	39398
GCA_003074535.1_ASM307453v1_genomic	4829855	4295406	106839	35	388	396715	30507
GCA_003074595.1_ASM307459v1_genomic	4829855	4294649	106811	33	459	396715	31221
GCA_003085855.1_ASM308585v1_genomic	4829855	4348455	40178	53	532	396715	43975
GCA_003085875.1_ASM308587v1_genomic	4829855	4298467	87605	148	626	396715	46442
GCA_003085895.1_ASM308589v1_genomic	4829855	4331178	47956	86	706	396715	53300
GCA_003085915.1_ASM308591v1_genomic	4829855	4381046	21146	36	321	396715	30627
GCA_003085935.1_ASM308593v1_genomic	4829855	4301417	89845	143	709	396715	41169
GCA_003085955.1_ASM308595v1_genomic	4829855	4342983	48160	87	821	396715	41176
GCA_003085975.1_ASM308597v1_genomic	4829855	4272449	103504	52	716	396715	56471
GCA_003085995.1_ASM308599v1_genomic	4829855	4344596	41120	53	677	396715	46747
GCA_003086015.1_ASM308601v1_genomic	4829855	4251641	127389	36	466	396715	53644
GCA_003086035.1_ASM308603v1_genomic	4829855	4339948	47059	86	813	396715	45320
GCA_003086055.1_ASM308605v1_genomic	4829855	4354916	38714	52	601	396715	38909
GCA_003086075.1_ASM308607v1_genomic	4829855	4247535	63219	100	662	396715	121724
GCA_003086095.1_ASM308609v1_genomic	4829855	4348306	36367	52	1028	396715	47439
GCA_003086115.1_ASM308611v1_genomic	4829855	4319469	46507	101	691	396715	66473
GCA_003086155.1_ASM308615v1_genomic	4829855	4268554	104685	50	638	396715	59263
GCA_003122795.1_Y.pestis_I-2422_genomic	4829855	4342683	26141	89	540	396715	63776
GCA_003797205.1_ASM379720v1_genomic	4829855	4424504	3709	12	1258	396715	3669
GCA_003798085.1_ASM379808v1_genomic	4829855	4338129	89362	13	2416	396715	3233
GCA_003798225.1_ASM379822v1_genomic	4829855	4383362	31833	48	1167	396715	16778
GCA_004023585.1_ASM402358v1_genomic	4829855	4258413	135824	51	572	396715	38331
GCA_004023595.1_ASM402359v1_genomic	4829855	4338688	40150	51	522	396715	53780
GCA_006376415.1_ASM637641v1_genomic	4829855	4174855	222245	53	688	396715	35352
GCA_006376435.1_ASM637643v1_genomic	4829855	4357239	36015	50	624	396715	39262
GCA_006376475.1_ASM637647v1_genomic	4829855	4101166	291005	48	530	396715	40439
GCA_006376495.1_ASM637649v1_genomic	4829855	4197037	195529	51	555	396715	40019
GCA_006376505.1_ASM637650v1_genomic	4829855	4297731	92753	145	703	396715	41953
GCA_006376535.1_ASM637653v1_genomic	4829855	4150249	202484	67	1168	396715	79239
GCA_006376545.1_ASM637654v1_genomic	4829855	4293015	91550	138	613	396715	47962
GCA_006376575.1_ASM637657v1_genomic	4829855	4211027	181083	46	531	396715	40499
GCA_006376585.1_ASM637658v1_genomic	4829855	4265939	126395	130	638	396715	40168
GCA_006517425.1_ASM651742v1_genomic	4829855	4380282	19723	88	577	396715	32558
GCA_006546665.1_ASM654666v1_genomic	4829855	4379492	18039	87	609	396715	35000
GCA_006546725.1_ASM654672v1_genomic	4829855	4380553	19517	87	499	396715	32571
GCA_006546745.1_ASM654674v1_genomic	4829855	4375593	18507	87	774	396715	38266
GCA_008630375.1_ASM863037v1_genomic	4829855	4244601	145493	101	34	396715	43012
GCA_008630395.1_ASM863039v1_genomic	4829855	4346742	38874	47	575	396715	46949
GCA_008630415.1_ASM863041v1_genomic	4829855	4261716	126932	135	634	396715	43858
GCA_008630435.1_ASM863043v1_genomic	4829855	4234871	160257	62	498	396715	37514
GCA_008630455.1_ASM863045v1_genomic	4829855	4263466	126435	129	687	396715	42552
GCA_008630485.1_ASM863048v1_genomic	4829855	4232033	158276	49	671	396715	42160
GCA_008630575.1_ASM863057v1_genomic	4829855	4358781	35829	45	522	396715	38008
GCA_009295945.1_ASM929594v1_genomic	4829855	4317462	106495	30	297	396715	8886
GCA_009295985.1_ASM929598v1_genomic	4829855	4336570	82746	44	567	396715	13257
GCA_009296005.1_ASM929600v1_genomic	4829855	4230070	191747	43	600	396715	10723
GCA_009363195.1_ASM936319v1_genomic	4829855	4394673	28752	31	393	396715	9322
GCA_009667885.1_ASM966788v1_genomic	4829855	4380826	23543	48	437	396715	28334
GCA_009667895.1_ASM966789v1_genomic	4829855	4389739	20122	46	494	396715	22785
GCA_009667925.1_ASM966792v1_genomic	4829855	4389716	20924	48	430	396715	22070
GCA_009667935.1_ASM966793v1_genomic	4829855	4390010	20111	49	457	396715	22562
GCA_009667945.1_ASM966794v1_genomic	4829855	4386062	20108	47	435	396715	26535
GCA_009667985.1_ASM966798v1_genomic	4829855	4383017	22745	47	407	396715	26971
GCA_009669545.1_ASM966954v1_genomic	4829855	4389437	20088	47	419	396715	23196
GCA_009669555.1_ASM966955v1_genomic	4829855	4383800	20183	47	565	396715	28592
GCA_009669565.1_ASM966956v1_genomic	4829855	4385011	20213	47	456	396715	27460
GCA_009669605.1_ASM966960v1_genomic	4829855	4390086	20073	47	445	396715	22536
GCA_009669625.1_ASM966962v1_genomic	4829855	4389830	20132	48	473	396715	22705
GCA_009669635.1_ASM966963v1_genomic	4829855	4383017	20106	49	519	396715	29498
GCA_009669665.1_ASM966966v1_genomic	4829855	4391513	20062	47	471	396715	21094
GCA_009669675.1_ASM966967v1_genomic	4829855	4389187	20074	49	474	396715	23405
GCA_009669705.1_ASM966970v1_genomic	4829855	4259365	149875	48	466	396715	23434
GCA_009669715.1_ASM966971v1_genomic	4829855	4383292	20231	48	495	396715	29122
GCA_009669725.1_ASM966972v1_genomic	4829855	4388732	20071	48	410	396715	23927
GCA_009669765.1_ASM966976v1_genomic	4829855	4390082	20095	47	455	396715	22508
GCA_009669775.1_ASM966977v1_genomic	4829855	4391052	20064	46	499	396715	21525
GCA_009669805.1_ASM966980v1_genomic	4829855	4389428	20121	47	416	396715	23175
GCA_009669825.1_ASM966982v1_genomic	4829855	4383422	20166	49	525	396715	29027
GCA_009669835.1_ASM966983v1_genomic	4829855	4387920	20134	47	397	396715	24689
GCA_009669845.1_ASM966984v1_genomic	4829855	4384403	20148	47	516	396715	28073
GCA_009669875.1_ASM966987v1_genomic	4829855	4389717	20073	47	441	396715	22909
GCA_009669905.1_ASM966990v1_genomic	4829855	4383919	20212	47	577	396715	28432
GCA_009669925.1_ASM966992v1_genomic	4829855	4390613	20061	47	486	396715	21980
GCA_009669935.1_ASM966993v1_genomic	4829855	4384678	20143	48	564	396715	27755
GCA_009669955.1_ASM966995v1_genomic	4829855	4383858	20220	47	478	396715	28584
GCA_009669975.1_ASM966997v1_genomic	4829855	4390818	20058	46	527	396715	21737
GCA_009670005.1_ASM967000v1_genomic	4829855	4389859	20080	47	398	396715	22803
GCA_009670015.1_ASM967001v1_genomic	4829855	4387193	20187	46	543	396715	25217
GCA_009670045.1_ASM967004v1_genomic	4829855	4390068	20098	48	459	396715	22515
GCA_009670055.1_ASM967005v1_genomic	4829855	4387815	20111	47	440	396715	24774
GCA_009670075.1_ASM967007v1_genomic	4829855	4386521	20225	46	457	396715	25937
GCA_009670105.1_ASM967010v1_genomic	4829855	4386155	20275	47	428	396715	26282
GCA_009670115.1_ASM967011v1_genomic	4829855	4361276	43178	47	458	396715	28228
GCA_009670135.1_ASM967013v1_genomic	4829855	4295668	109947	46	491	396715	27034
GCA_009670155.1_ASM967015v1_genomic	4829855	4270924	135021	46	396	396715	26799
GCA_009670185.1_ASM967018v1_genomic	4829855	4389982	20074	49	481	396715	22603
GCA_009670205.1_ASM967020v1_genomic	4829855	4387572	20178	47	412	396715	24978
GCA_009670225.1_ASM967022v1_genomic	4829855	4384983	20230	49	474	396715	27453
GCA_009670235.1_ASM967023v1_genomic	4829855	4382023	20391	48	550	396715	30176
GCA_009670245.1_ASM967024v1_genomic	4829855	4358814	44768	48	509	396715	29049
GCA_009670285.1_ASM967028v1_genomic	4829855	4385412	20132	48	493	396715	27103
GCA_009670305.1_ASM967030v1_genomic	4829855	4384838	20171	48	410	396715	27721
GCA_009670325.1_ASM967032v1_genomic	4829855	4390522	20058	47	428	396715	22132
GCA_009670345.1_ASM967034v1_genomic	4829855	4385644	20220	47	397	396715	26879
GCA_009670355.1_ASM967035v1_genomic	4829855	4277838	132698	48	461	396715	22143
GCA_009670385.1_ASM967038v1_genomic	4829855	4383307	20122	46	568	396715	29143
GCA_009670395.1_ASM967039v1_genomic	4829855	4384773	20232	47	488	396715	27647
GCA_009670415.1_ASM967041v1_genomic	4829855	4385163	20145	47	508	396715	27324
GCA_009670445.1_ASM967044v1_genomic	4829855	4389291	20142	47	462	396715	23245
GCA_009670465.1_ASM967046v1_genomic	4829855	4359088	50532	47	409	396715	23111
GCA_009670475.1_ASM967047v1_genomic	4829855	4388101	23291	48	561	396715	21187
GCA_009670485.1_ASM967048v1_genomic	4829855	4390169	20086	47	390	396715	22495
GCA_009670515.1_ASM967051v1_genomic	4829855	4389773	20104	48	445	396715	22818
GCA_009670545.1_ASM967054v1_genomic	4829855	4389050	20125	47	384	396715	23581
GCA_009670565.1_ASM967056v1_genomic	4829855	4390947	20068	46	509	396715	21616
GCA_009670575.1_ASM967057v1_genomic	4829855	4390055	20063	47	479	396715	22543
GCA_009670585.1_ASM967058v1_genomic	4829855	4385472	20228	47	379	396715	27061
GCA_009670605.1_ASM967060v1_genomic	4829855	4390071	20077	47	459	396715	22533
GCA_009670625.1_ASM967062v1_genomic	4829855	4385523	20131	47	448	396715	27038
GCA_009670665.1_ASM967066v1_genomic	4829855	4324485	81663	49	487	396715	26505
GCA_009670675.1_ASM967067v1_genomic	4829855	4391409	20053	47	457	396715	21221
GCA_009670705.1_ASM967070v1_genomic	4829855	4390560	20119	47	443	396715	22018
GCA_009670715.1_ASM967071v1_genomic	4829855	4261463	149529	48	461	396715	21687
GCA_009670725.1_ASM967072v1_genomic	4829855	4390751	20055	48	442	396715	21892
GCA_009670765.1_ASM967076v1_genomic	4829855	4390321	20071	47	428	396715	22320
GCA_009670775.1_ASM967077v1_genomic	4829855	4390801	20085	47	484	396715	21770
GCA_009670785.1_ASM967078v1_genomic	4829855	4383249	20332	47	501	396715	29058
GCA_009670815.1_ASM967081v1_genomic	4829855	4389698	20082	48	418	396715	22942
GCA_009670835.1_ASM967083v1_genomic	4829855	4390232	20143	47	434	396715	22331
GCA_009670865.1_ASM967086v1_genomic	4829855	4384527	20156	47	518	396715	27939
GCA_009670875.1_ASM967087v1_genomic	4829855	4365737	45236	46	499	396715	21668
GCA_009670895.1_ASM967089v1_genomic	4829855	4390743	20073	47	481	396715	21843
GCA_009670905.1_ASM967090v1_genomic	4829855	4390391	20083	47	492	396715	22174
GCA_009670935.1_ASM967093v1_genomic	4829855	4383179	20152	47	452	396715	29357
GCA_009670995.1_ASM967099v1_genomic	4829855	4391314	20048	48	443	396715	21335
GCA_900460465.1_57940_B01_genomic	4829855	4327594	101291	9	625	396715	3630
IP283	4829855	4238002	114364	10	379	396715	80395
IP542	4829855	4040127	348638	55	958	396715	43417
IP543	4829855	4019863	352010	55	747	396715	60520
IP557	4829855	4164400	204534	46	781	396715	63425
IP562	4829855	4143728	226041	45	742	396715	62629
IP579	4829855	4217149	153323	12	490	396715	62178
SAMEA104233046	4829855	301569	60727	4	6267	396715	4064577
SAMEA104233047	4829855	522115	139548	1	2216	396715	3769261
SAMEA104233048	4829855	982172	168711	1	1130	396715	3281127
SAMEA104233049	4829855	3178992	63077	1	2541	396715	1188530
SAMEA104233050	4829855	3351702	117546	1	14953	396715	948939
SAMEA104488961	4829855	4305239	12830	0	5365	396715	109706
SAMEA1061800	4829855	1479669	10798	0	14052	396715	2928621
SAMEA3541826	4829855	1224416	125584	0	9860	396715	3073280
SAMEA3541827	4829855	3826963	31257	0	175176	396715	399744
SAMEA3713711	4829855	2449898	204803	0	3653	396715	1774786
SAMEA3713712	4829855	3373312	203531	0	8143	396715	848154
SAMEA3713713	4829855	3800920	182205	0	4812	396715	445203
SAMEA3713714	4829855	2920073	209455	0	2350	396715	1301262
SAMEA3713715	4829855	4028184	187854	0	8730	396715	208372
SAMEA3937653	4829855	2263499	126341	0	1103	396715	2042197
SAMEA3937654	4829855	3843752	108426	0	1091	396715	479871
SAMEA4354665	4829855	3993802	92535	0	2363	396715	344440
SAMEA5054089	4829855	4249067	9040	0	160642	396715	14391
SAMEA5054090	4829855	4028448	9713	0	123994	396715	270985
SAMEA5054092	4829855	3843682	23933	0	76661	396715	488864
SAMEA5054093	4829855	997151	210824	0	23704	396715	3201461
SAMEA5661360	4829855	1865916	148822	0	787	396715	2417615
SAMEA5661363	4829855	4331607	12906	0	2093	396715	86534
SAMEA5661364	4829855	496012	150846	0	1072	396715	3785210
SAMEA5661365	4829855	1102303	57882	0	518	396715	3272437
SAMEA5661367	4829855	3711194	106545	0	997	396715	614404
SAMEA5661372	4829855	2456336	208211	0	2155	396715	1766438
SAMEA5661375	4829855	1033508	213855	0	3030	396715	3182747
SAMEA5661384	4829855	1946699	149212	0	1639	396715	2335590
SAMEA5661385	4829855	624252	92029	0	2310	396715	3714549
SAMEA5661389	4829855	1318188	96549	0	714	396715	3017689
SAMEA5661390	4829855	414435	166930	0	1302	396715	3850473
SAMEA5818798	4829855	2999901	98503	0	1027	396715	1333709
SAMEA5818799	4829855	4132137	74100	0	1215	396715	225688
SAMEA5818800	4829855	4334375	63888	0	771	396715	34106
SAMEA5818801	4829855	3793307	87407	0	3314	396715	549112
SAMEA5818803	4829855	4030938	22401	0	2377	396715	377424
SAMEA5818805	4829855	3263958	27994	0	2626	396715	1138562
SAMEA5818806	4829855	4092555	21759	0	2023	396715	316803
SAMEA5818808	4829855	1228353	198532	0	1275	396715	3004980
SAMEA5818809	4829855	3836340	72936	0	2219	396715	521645
SAMEA5818811	4829855	1470347	165545	0	492	396715	2796756
SAMEA5818815	4829855	3432504	19936	0	1792	396715	978908
SAMEA5818817	4829855	2598229	42005	0	1207	396715	1791699
SAMEA5818818	4829855	2858770	92431	0	945	396715	1480994
SAMEA5818821	4829855	3515321	86030	0	944	396715	830845
SAMEA5818822	4829855	2560376	163709	0	1270	396715	1707785
SAMEA5818825	4829855	1939559	155704	0	613	396715	2337264
SAMEA5818826	4829855	4286282	30039	0	794	396715	116025
SAMEA5818828	4829855	3584011	83027	0	1187	396715	764915
SAMEA5818829	4829855	3989823	54224	0	1269	396715	387824
SAMEA5818830	4829855	3747397	67105	0	2338	396715	616300
SAMN00715800	4829855	3099891	69030	0	1828	396715	1262391
Reference	4829855	4433140	0	0	0	396715	0
