Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number
GCA_003086035.1_ASM308603v1_genomic	NA	NA	9.384e-07	grey	6.379649999999999e-05	78.0	2751-55	2012	-9	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05017606	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0.0
NODE79	92.0	34.5	2.215e-07	black	6.25478e-05	80.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE80	90.0	3.79	2.3500000000000002e-08	black	6.25713e-05	79.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015336865.1_ASM1533686v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.259479999999999e-05	80.0	M-1974	2012	-9	Russia	NA	64.6863136	97.7453061	NA	NA	Altaica	0.PE	0.PE4a	SAMN16619719	KEEP: Assembly Modern No Province	0.0
NODE81	92.0	97.2	8.868999999999999e-07	black	6.34347e-05	81.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002188725.1_ASM218872v1_genomic	NA	NA	1.25879e-05	grey	7.60226e-05	81.0	I-3518	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521433	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
GCA_002188765.1_ASM218876v1_genomic	NA	NA	1.4951099999999998e-05	grey	7.838579999999999e-05	82.0	I-3517	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521432	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
NODE82	100.0	85.0	2.5806e-06	black	6.373009999999998e-05	86.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE83	41.0	58.3	9.384e-07	black	6.466849999999998e-05	83.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001972475.1_ASM197247v1_genomic	NA	NA	1.11327e-05	grey	7.580119999999997e-05	83.0	I-3447	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521429	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
GCA_002188755.1_ASM218875v1_genomic	NA	NA	7.5581e-06	grey	7.222659999999997e-05	84.0	SCPM-O-DNA-10	1977	-44	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN05521435	KEEP: Assembly Modern No Location	0.0
NODE84	21.0	20.6	2.3500000000000002e-08	black	6.375359999999999e-05	88.5625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE85	15.0	2.99	2.3500000000000002e-08	black	6.377709999999999e-05	86.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE86	22.0	90.8	2.3500000000000002e-08	black	6.380060000000001e-05	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834925.1_ASM83492v1_genomic	NA	NA	2.346e-07	grey	6.403519999999999e-05	86.0	Pestoides B	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN03218157	KEEP: Assembly Modern No Location	0.0
NODE87	50.0	1.4	2.3500000000000002e-08	black	6.380060000000001e-05	87.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE88	24.0	90.8	4.9900000000000003e-08	black	6.380349999999998e-05	90.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE89	42.0	41.5	9.086e-07	black	6.471209999999998e-05	89.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002173795.1_ASM217379v1_genomic	NA	NA	1.0679300000000001e-05	grey	7.539139999999997e-05	89.0	I-3515	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521430	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
GCA_002173805.1_ASM217380v1_genomic	NA	NA	1.63861e-05	grey	8.109819999999998e-05	90.0	I-3446	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521428	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
NODE90	72.0	44.6	5.548e-07	black	6.435829999999998e-05	91.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002188775.1_ASM218877v1_genomic	NA	NA	8.1757e-06	grey	7.253399999999998e-05	91.0	I-3519	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521434	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
NODE91	99.0	57.9	1.6422e-06	black	6.600049999999997e-05	92.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001972515.1_ASM197251v1_genomic	NA	NA	8.5e-06	grey	7.450049999999998e-05	92.0	I-3443	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521427	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
GCA_002173815.1_ASM217381v1_genomic	NA	NA	1.01922e-05	grey	7.619269999999997e-05	93.0	I-3442	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521426	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0.0
NODE92	100.0	87.0	2.1274e-06	black	3.66668e-05	129.7923121040576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE93	100.0	99.9	2.5984600000000002e-05	red	6.265140000000001e-05	97.828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE94	100.0	99.9	4.021600000000001e-06	red	6.667299999999999e-05	94.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE95	100.0	99.9	1.173e-06	red	6.784599999999999e-05	95.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE96	100.0	99.9	7.037999999999999e-07	red	6.854979999999999e-05	96.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002981995.1_ASM298199v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.857329999999999e-05	96.0	I-2457	1973	-48	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625969	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0
NODE97	100.0	99.7	4.692e-07	red	6.901899999999997e-05	97.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000950945.1_ASM95094v1_genomic	NA	NA	3.3081e-06	grey	7.232709999999998e-05	97.0	I-3189	1986	-35	Mongolia	Omnogovi	46.8250388	103.8499736	49.10457325	91.56421013087612	Ulegeica	0.PE	0.PE5	SAMN03256423	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0
GCA_002981915.1_ASM298191v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.904249999999999e-05	98.0	I-3190	1986	-35	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625966	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0
NODE98	100.0	99.5	1.4075999999999999e-06	red	6.405899999999999e-05	100.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE99	100.0	98.8	9.384e-07	red	6.499739999999999e-05	99.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003122795.1_Y.pestis_I-2422_genomic	NA	NA	4.692e-07	grey	6.546659999999999e-05	99.0	I-2422	1974	-47	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08866751	KEEP: Assembly Modern Kislichkina 2015 Kutyrev 2018 Keller 2019	0.0
NODE100	100.0	98.9	1.173e-06	red	6.523199999999999e-05	101.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_006546745.1_ASM654674v1_genomic	NA	NA	9.384e-07	grey	6.617039999999999e-05	101.0	I-3269	1990	-31	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN12138636	KEEP: Assembly Modern	0.0
NODE101	100.0	100.0	1.4075999999999999e-06	red	6.663959999999997e-05	102.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE102	26.0	0.0	2.3500000000000002e-08	black	6.666309999999999e-05	103.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE103	36.0	0.0	2.3500000000000002e-08	black	6.668659999999999e-05	104.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001295025.1_ASM129502v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.67101e-05	104.0	I-2239	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN03861510	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0
NODE104	100.0	99.3	9.927999999999999e-06	red	4.65948e-05	161.75649920811526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE105	100.0	99.8	2.6766000000000003e-06	red	4.9271400000000004e-05	110.93215166032314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE106	100.0	99.9	9.7963e-06	red	5.9067700000000004e-05	106.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323665.1_ASM32366v1_genomic	NA	NA	2.346e-07	grey	5.93023e-05	106.0	945	1994	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0
NODE107	100.0	100.0	4.395e-06	red	6.346269999999999e-05	107.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324185.1_ASM32418v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.34862e-05	107.0	CMCC42007	1967	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403044	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0
NODE108	20.0	0.0	2.3500000000000002e-08	black	6.34862e-05	108.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE109	13.0	0.0	2.3500000000000002e-08	black	6.35097e-05	109.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE110	69.0	0.0	2.3500000000000002e-08	black	6.35332e-05	110.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE111	100.0	100.0	4.3869e-06	red	5.36583e-05	114.89555332064629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324225.1_ASM32422v1_genomic	NA	NA	2.3500000000000002e-08	grey	5.3681800000000005e-05	112.0	CMCC49003	1976	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403046	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0
NODE112	100.0	100.0	3.7536e-06	red	5.74119e-05	117.79110664129257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE113	71.0	0.7	2.3500000000000002e-08	black	5.74354e-05	122.58221328258514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE114	23.0	0.25	2.3500000000000002e-08	black	5.7458899999999986e-05	114.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670475.1_ASM967047v1_genomic	NA	NA	2.346e-07	grey	5.7693499999999986e-05	114.0	42043	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722871	KEEP: Assembly Modern	0.0
NODE115	100.0	99.6	2.346e-07	red	5.7693499999999986e-05	115.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE116	54.0	4.7	2.3500000000000002e-08	black	5.7458899999999986e-05	130.4144265651703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE117	100.0	99.2	2.346e-07	red	5.7693499999999986e-05	118.57275390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE118	12.0	0.0	2.3500000000000002e-08	black	5.771699999999999e-05	120.1455078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE119	10.0	0.0	2.3500000000000002e-08	black	5.774049999999999e-05	122.291015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE120	11.0	0.0	2.3500000000000002e-08	black	5.776399999999998e-05	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE121	9.0	0.4	2.3500000000000002e-08	black	5.776399999999998e-05	125.08203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE122	24.0	0.0	2.3500000000000002e-08	black	5.7787499999999975e-05	121.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE123	19.0	0.0	2.3500000000000002e-08	black	5.781099999999998e-05	122.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE124	13.0	0.0	2.3500000000000002e-08	black	5.7787499999999975e-05	128.4140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE125	NA	NA	2.3500000000000002e-08	black	5.781099999999998e-05	124.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE126	NA	NA	0.0	black	5.781099999999998e-05	125.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE127	NA	NA	0.0	black	5.781099999999998e-05	126.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE128	NA	NA	0.0	black	5.781099999999998e-05	127.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE129	NA	NA	0.0	black	5.781099999999998e-05	128.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE130	33.0	0.0	2.3500000000000002e-08	black	5.781099999999998e-05	131.859375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE131	100.0	100.0	4.692e-07	red	5.828019999999998e-05	133.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE132	100.0	99.9	4.692e-07	red	5.8749399999999977e-05	131.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE133	90.0	0.1	2.3500000000000002e-08	black	5.8772899999999974e-05	132.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE134	19.0	0.0	2.3500000000000002e-08	black	5.8303699999999975e-05	135.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE135	20.0	0.0	2.3500000000000002e-08	black	5.832719999999997e-05	134.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE136	14.0	0.0	2.3500000000000002e-08	black	5.832719999999997e-05	136.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE137	100.0	99.0	2.346e-07	red	5.856179999999998e-05	137.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE138	73.0	0.0	2.3500000000000002e-08	black	5.8585299999999976e-05	138.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE139	73.0	99.5	2.346e-07	black	5.7693499999999986e-05	142.2560992240906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE140	17.0	0.0	2.3500000000000002e-08	black	5.771699999999999e-05	144.51219844818115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE141	10.0	0.0	2.3500000000000002e-08	black	5.774049999999999e-05	148.0243968963623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE142	21.0	0.55	2.3500000000000002e-08	black	5.776399999999998e-05	143.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE143	100.0	87.5	2.346e-07	black	5.799859999999998e-05	142.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE144	100.0	100.0	2.346e-07	red	5.799859999999998e-05	144.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE145	9.0	5.9	2.3500000000000002e-08	black	5.776399999999998e-05	152.54879379272458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE146	35.0	0.1	2.3500000000000002e-08	black	5.7787499999999975e-05	148.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE147	100.0	97.5	2.346e-07	red	5.8022099999999974e-05	146.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE148	52.0	4.5	2.3500000000000002e-08	black	5.804559999999998e-05	147.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE149	27.0	0.0	2.3500000000000002e-08	black	5.8069099999999976e-05	148.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE150	100.0	97.7	2.346e-07	red	5.8022099999999974e-05	150.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE151	30.0	0.0	2.3500000000000002e-08	black	5.804559999999998e-05	151.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE152	16.0	0.0	2.3500000000000002e-08	black	5.8069099999999976e-05	152.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE153	9.0	0.4	2.3500000000000002e-08	black	5.7787499999999975e-05	156.22258758544922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE154	39.0	0.2	2.3500000000000002e-08	black	5.781099999999998e-05	154.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE155	100.0	97.2	2.346e-07	red	5.8022099999999974e-05	157.94517517089844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE156	11.0	0.0	2.3500000000000002e-08	black	5.804559999999998e-05	159.89035034179688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE157	8.0	0.0	2.3500000000000002e-08	black	5.8069099999999976e-05	162.78070068359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE158	7.0	0.1	2.3500000000000002e-08	black	5.809259999999997e-05	159.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE159	26.0	0.3	2.3500000000000002e-08	black	5.811609999999998e-05	158.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE160	23.0	0.1	2.3500000000000002e-08	black	5.811609999999998e-05	160.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE161	9.0	0.1	2.3500000000000002e-08	black	5.809259999999997e-05	166.0614013671875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE162	9.0	0.0	2.3500000000000002e-08	black	5.811609999999998e-05	170.122802734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE163	24.0	0.3	2.3500000000000002e-08	black	5.8139599999999974e-05	163.998046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE164	NA	NA	2.3500000000000002e-08	black	5.816309999999998e-05	164.99609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE165	NA	NA	0.0	black	5.816309999999998e-05	165.9921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE166	NA	NA	0.0	black	5.816309999999998e-05	166.984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE167	NA	NA	0.0	black	5.816309999999998e-05	167.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE168	NA	NA	0.0	black	5.816309999999998e-05	168.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE169	NA	NA	0.0	black	5.816309999999998e-05	169.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE170	NA	NA	0.0	black	5.816309999999998e-05	170.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE171	NA	NA	0.0	black	5.816309999999998e-05	171.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE172	9.0	0.0	2.3500000000000002e-08	black	5.8139599999999974e-05	176.24755859375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE173	16.0	0.6	2.3500000000000002e-08	black	5.816309999999998e-05	173.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE174	10.0	0.3	2.3500000000000002e-08	black	5.816309999999998e-05	178.9951171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE175	NA	NA	2.3500000000000002e-08	black	5.818659999999996e-05	175.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE176	NA	NA	0.0	black	5.818659999999996e-05	176.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE177	NA	NA	0.0	black	5.818659999999996e-05	177.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE178	NA	NA	0.0	black	5.818659999999996e-05	178.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE179	NA	NA	0.0	black	5.818659999999996e-05	179.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE180	9.0	0.0	2.3500000000000002e-08	black	5.818659999999996e-05	182.021484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE181	10.0	0.0	2.3500000000000002e-08	black	5.8210099999999966e-05	183.04296875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE182	9.0	0.0	2.3500000000000002e-08	black	5.8233599999999964e-05	184.0859375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE183	13.0	0.0	2.3500000000000002e-08	black	5.8257099999999954e-05	185.171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE184	100.0	98.3	4.692e-07	red	5.872629999999995e-05	186.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE185	36.0	4.1	2.3500000000000002e-08	black	5.874979999999995e-05	187.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE186	NA	NA	2.3500000000000002e-08	black	5.8773299999999954e-05	186.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE187	11.0	0.0	2.3500000000000002e-08	black	5.8773299999999954e-05	188.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE188	12.0	0.0	2.3500000000000002e-08	black	5.879679999999994e-05	189.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE189	11.0	0.0	2.3500000000000002e-08	black	5.882029999999994e-05	190.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE190	100.0	97.4	2.0606000000000002e-06	red	4.86554e-05	212.5808467559073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE191	100.0	74.7	1.1989e-06	black	4.98543e-05	193.8515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA1061800	NA	NA	1.0021e-06	grey	5.08564e-05	192.0	DA101	[214:261]	[-1807:-1760]	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT4	SAMEA1061800	KEEP: SRA Ancient	0.0
NODE192	100.0	99.5	1.0314000000000002e-05	red	6.016829999999999e-05	195.703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE193	84.0	8.8	2.3500000000000002e-08	black	6.019179999999999e-05	193.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661365	NA	NA	2.3500000000000002e-08	grey	6.0215299999999986e-05	193.0	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0.0
NODE194	100.0	0.0	2.079e-07	black	6.039969999999999e-05	194.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE195	100.0	80.3	7.901000000000001e-07	black	6.095839999999999e-05	197.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE196	100.0	65.9	3.768e-07	black	6.133520000000001e-05	199.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
